TF	target	importance
2810403A07Rik	Terf1	0.49210594946309744
Nelfb	Mcts1	0.4920984195974658
Rfc2	Anp32a	0.49209430700237833
Tsn	Etfa	0.49202505339574937
Psma6	Ostf1	0.492021039368744
Zc3h7a	Creb1	0.4920189457039587
P4hb	Ergic2	0.4919938644417196
Smarca4	Plrg1	0.4919903581056968
Pqbp1	Ep400	0.4919804853905898
Hp1bp3	Chmp6	0.49197743437628255
Sp100	Gpr174	0.4919739499422959
Rest	Lck	0.4919632287941827
Noc2l	Ctsd	0.4919500725511766
Ppp1r10	Lgals3bp	0.49194803119545943
Klf2	Txn1	0.4919094247274496
Fli1	Sin3b	0.49188738282254596
Tia1	Ccnt2	0.4918778518995112
Prdx5	Esd	0.49187330811504265
Sema4a	Commd7	0.4918649581416389
Psma6	Adgre5	0.49186150822320923
Sp100	Taf15	0.49184810929552275
Sp100	Usp3	0.49183709512009677
Nmi	Il2rg	0.49181886747416237
Bbx	Nfyb	0.4917964666925165
Rbm17	Hnrnpu	0.49179534528321384
Zbtb38	Eif2b2	0.4917888536786001
Ikzf1	Pak2	0.4917787416246448
Tcf7	Akap8	0.491752333747546
Fubp1	Rcsd1	0.4917504171027656
Nrf1	Ate1	0.4917470375761742
Hp1bp3	Gtf2f1	0.49173612294144536
Nrf1	Med28	0.49171195214596125
Rlf	Ndufa5	0.49166003118519075
Akr1a1	Hdlbp	0.49164979033450545
Taf1	Abcf1	0.4916377621869959
Smarca4	Azi2	0.49163420585239387
Hspa5	C1qbp	0.491633816658945
Taf1	Zbtb1	0.49160373160699056
Ugp2	Mrpl30	0.49159184405739975
Snrnp70	Pspc1	0.4915852008580115
Chd2	Inpp1	0.49156300356283483
Kdm5a	Pycard	0.4915543775888427
Rab2a	Sri	0.4915345896723741
Sp100	Cd52	0.49152712334315685
Yeats4	Eif3f	0.49150582093849693
Irf7	Adam10	0.49145420993757316
Rab2a	Smc6	0.4914338504433855
Noc2l	Gm26740	0.49140176073371594
Tsc22d4	Capza2	0.49135630788634976
Hcfc1	Mier2	0.49132596398839434
Timm44	Mysm1	0.4913077639494617
Ecsit	Cd164	0.4912861941183384
Cnot4	Mtfr1l	0.49127640819835106
Zfp646	Arhgap30	0.491217528706541
Zfp329	Smc5	0.4912161250818974
Sp100	Sf3b2	0.49120136343839704
Snrnp70	Aldoa	0.49118513028736255
Zfp445	Kmt5b	0.4911743501992576
Thoc2	Chmp5	0.4911452602066771
Sp3	Mtfr1l	0.491141739976115
Stub1	Gpr55	0.4910984848894229
Nrf1	Tmem70	0.49108496282901354
Rbm17	Papola	0.4910780857760193
Hp1bp3	Dpm2	0.49105676346424976
Sp100	Nudt16	0.491044097231112
Hnrnpc	Cdc42se2	0.49102784314526304
Klf3	Fip1l1	0.491010236893343
P4hb	Thoc2	0.4910101127457024
Pum3	Zfx	0.49100129062754916
Sp100	Fermt3	0.4909906821144167
Smc3	Kdm5c	0.490988833850363
Psma6	B230219D22Rik	0.49098602541135816
Hcfc1	Irf3	0.4909856927292865
Rnf114	Tcof1	0.4909758795843604
Id2	Ccl3	0.49097532851676773
2810403A07Rik	Bcas2	0.4909679366180199
Aggf1	Arid4a	0.49096321737568915
Ubxn1	Plcxd2	0.49095032214123296
Rela	Ttc5	0.4909434735519135
Ikzf3	Atp5d	0.49094152387479845
Hcfc1	Snap47	0.4909086100243092
Zmat2	Ctxn1	0.49088944485778646
Zfp646	Ctr9	0.4908523997238798
Akr1a1	Abracl	0.4908485486576054
Hif1a	mt-Nd6	0.4908462948430505
Snrpb2	Taf3	0.49083837949357495
Elf2	Dock11	0.4908321045646219
Ubtf	Fermt3	0.49082805904073734
Nr3c1	Tmco1	0.4908174807005363
Foxn3	Kif13b	0.4908044803337331
Zbtb38	Ngrn	0.49080270293604983
Stat4	Inpp1	0.490795940665448
Lrrfip1	Galnt6	0.49078578961859515
Rela	Kmt2b	0.4907707287965848
Ubtf	Nmi	0.4907535136700997
Pole3	Ndufa5	0.49073431064206924
Psma6	Dnm1l	0.4906936186460943
Zfx	Syf2	0.4906385240360434
Psmd12	Zfp326	0.4906361653870787
Prdx5	Ier2	0.49063586397057213
Sf3b1	Rpl8	0.49062873868865214
Klf3	Wrn	0.4906272692977586
Ikzf3	Crip1	0.4906074652458761
Ezr	Cyb5a	0.49058678547777607
Git2	Cdkn1b	0.49057746769044003
Trp53	Dctn5	0.49053769124812
Snrnp70	Qars	0.4905139891894348
Klf3	Fyco1	0.4905103848794629
P4hb	Tmbim6	0.4905083238826764
Klf6	Ttc1	0.4905046928269601
Nfatc3	Cd200r1	0.4904561517390219
Sp100	Trim26	0.49044195942281227
Elk4	Calm2	0.4903814323932899
Zfp445	C1qbp	0.4903292751308171
Lcor	Desi2	0.4903184505705688
Snrnp70	Pink1	0.4903114053103906
Klf2	Lsm14a	0.4903062800216928
Id2	Riok1	0.49025964165098773
Klf3	St3gal6	0.4902497314576095
Zkscan3	Ddx47	0.4902081061963371
Pqbp1	Bscl2	0.49020038908063046
Kdm5a	Gemin7	0.4901976779487593
Tia1	Rps5	0.4901909036153363
Klf2	Tmem203	0.49017477837512935
Ecsit	Rex1bd	0.49015137924255225
Zfp707	Gnl2	0.4901495771743547
Las1l	Irf2	0.49014727255411283
Bhlhe40	Galnt6	0.4901191092994495
Topors	Hook1	0.4901161199424424
Trp53	Psmb4	0.4900675220139477
Zmat2	Itgb7	0.4900577039918148
Lcor	Sec62	0.49005223763203726
Arid5b	Mrps14	0.4900521210453877
Bptf	Hnrnpu	0.49005000886667405
Hp1bp3	Cx3cr1	0.4900428161483672
Akr1a1	Snrnp40	0.49000206163461507
Pqbp1	Zfp646	0.49000134995918676
H2afy	Raf1	0.48999513438266534
Tbx21	Psmd14	0.48996989617581166
P4hb	Rap2b	0.4898999817981746
D130040H23Rik	Ogfr	0.4898961995016761
Nrf1	Akap13	0.4898595242680755
Smarca4	Derl2	0.4898435532056547
Stub1	Cwf19l2	0.489838386427678
Chd1	Zfx	0.48983696287844203
Id2	Tm9sf2	0.48983211799643467
Ezr	Rbm48	0.4898319463385452
Ubtf	Emp3	0.4898170211622705
Ilf2	Gm8369	0.48975840305136265
Gtf2f1	Nln	0.4897581169508652
Foxn3	Mrpl21	0.4897527490154687
Bptf	Cetn2	0.4897458051135156
Zfp24	Vrk3	0.48974413277333767
Kdm5a	Irf1	0.48973730868212423
Sema4a	Fam49b	0.4897243314827462
Id2	Araf	0.4897126808434765
Pum3	Map2k2	0.4896764420825807
Ilf2	Emb	0.48966101192211653
Ikzf3	Ildr1	0.4896311872221019
Rbms1	Herpud1	0.4896190395196204
Bhlhe40	Uqcrfs1	0.48961812023552137
Nfyb	Malt1	0.48961080215863134
Sp100	St13	0.489600015502434
2810403A07Rik	Ccdc12	0.48959689345590357
Fubp1	Gorasp2	0.48959437155998003
Elk4	Nsrp1	0.48959427925558024
Suclg1	Pmm2	0.48958636331260963
Dnmt1	Sbno1	0.48957540025401225
Zfp655	Dazap2	0.4895729463409004
Med30	Adam19	0.48954640213987427
Trim21	Cct6a	0.4895330389913618
Nfyb	Mettl5	0.4895048328086342
Ubtf	Tox	0.48948397955654954
Id2	Yeats4	0.48946857063174876
Gtf2f1	Tap1	0.4894628910323968
Hspa5	St6galnac3	0.4894508733700782
Bclaf1	Pibf1	0.4894230103750011
Sp100	Ptprcap	0.48942147406858494
Lrrfip1	Plekha2	0.489411648191005
Tsc22d4	Cnp	0.48935675568068476
Ilf2	Bzw1	0.4893362139897694
Smarcc1	Man2b1	0.48933178521456894
Stat4	Mdh1	0.48931232675636366
Zfp207	Zfp830	0.4892646741530277
Lrrfip1	Ikbkb	0.4892137107475985
Fli1	Cct5	0.48920873369224804
Bptf	Plekhf1	0.48918504197544616
Ikzf1	Sf3b5	0.4891833948848774
Zfp646	Supt6	0.48916993634845324
Klf3	Lrrcc1	0.48916244341714504
Sp3	2810403A07Rik	0.4891397902001416
Psma6	Cblb	0.4891149612842307
Elk4	Nop14	0.48909094900648276
H2afy	Ccdc186	0.4890516485315595
Ezh2	Sh3bgrl3	0.48901500897611
Ecsit	Tm9sf2	0.48901356975025095
Klf2	Hscb	0.4889910981157034
Rora	Cd96	0.4889897449777318
Sp3	Mrpl18	0.48897992778166977
Rfc2	Gorasp2	0.48897492817522525
Hp1bp3	Psmd14	0.4889355215305051
Sf3b1	Kdm3b	0.48893138242867074
Nr3c1	Dctn4	0.48890609969051435
Ikzf3	Ipcef1	0.4889034488996695
Hnrnpc	Taf1d	0.48890187254018397
Tia1	Pcnt	0.4888727638452575
Nrf1	Abcf1	0.488862611815443
Zc3h7a	Gbp7	0.4888522994202073
Setbp1	Rps6ka1	0.48882243361843336
Fubp1	Id2	0.4887974909053406
Ezr	Rab24	0.4887895811065214
Sf3b1	Cib1	0.48878203148065186
Zfp326	Rnf114	0.4887792762447644
Psma6	Sdad1	0.48873391078232276
Klf3	Zfp397	0.4887242545209897
Bclaf1	Smdt1	0.48872351645839424
Chd1	Nedd9	0.4887224527200996
Sp3	Gpr174	0.4887191852226181
Cnot4	Brix1	0.4886918313114376
Ssrp1	Ndufs4	0.4886724829007907
Zbtb38	Vrk3	0.4886625205589459
Ctcf	Bbx	0.4885702694589641
Dnmt1	Nln	0.48851032182857396
2310011J03Rik	Fcho2	0.48850230202810874
Pqbp1	Cox20	0.48849434481806575
Ikzf1	Man1a	0.48849219313025616
Ube2k	Tmbim6	0.48848960127023955
Psmc2	Hook1	0.4884724496265904
Zcchc17	Phax	0.48845378786728694
Prdx5	Scfd1	0.488404165577039
H2afy	Tor3a	0.4883998556389036
H2afy	Ythdf2	0.48839985563890337
Nrf1	Chd8	0.48839930761522055
Zfp397	Anxa5	0.4883829040205647
Ubtf	Zfp148	0.4883804966179511
Psmc2	Slc4a1ap	0.4883789526021227
Zfp110	Bcap31	0.4883603086247584
Ikzf3	Copb1	0.4883206960430949
Noc2l	Ddost	0.4883039710577494
Rbms1	Clk2	0.48825919451002026
Stat4	Slc25a3	0.48825867049509497
Irf2	Cd69	0.4882424639070783
Vezf1	Mfng	0.4882059874034967
Irf1	Csnk1a1	0.48818989550368136
Bhlhe40	Ncald	0.4881759897342013
Eef1d	Atp8b4	0.4881529268145676
Chd1	Ndufs4	0.48813860748349897
Hspa5	Ap3b1	0.48813455804461586
Rbms1	Akap8	0.48812625308187996
Med30	Ripor2	0.4881238431123341
Noc2l	Rlf	0.48812204411445004
Smarcc2	Cct6a	0.4881217177328257
Ubxn1	Lgals9	0.4880880286384243
Pik3c3	Serpinb9	0.4880657139404287
Nelfb	Sptan1	0.48805092384424925
Ikzf3	S100a13	0.48804721544427687
Klf6	Tmem57	0.4879931687073501
Zc3h7a	Zcchc18	0.4879930974859879
Stat3	Ecd	0.4879788303801796
Chd2	Mrps26	0.48797827554850226
Sp3	Nufip2	0.48797806497936824
Nmi	Gpbp1	0.487935901547153
Kdm5a	Cirbp	0.48792791800858304
Nelfb	Klf2	0.48792440352461863
Elf2	Oxct1	0.4879162897794476
Foxn3	Ndufs7	0.48791526393444673
Rfc2	Ddx21	0.4878945427053638
Taf1	Ddx17	0.4878621830907784
Klf3	Naa15	0.48786092397754643
P4hb	Birc6	0.4878155515045466
Chd1	Strap	0.4877956587257808
Hspa5	Cog4	0.4877873168075395
Stat4	Zc3h15	0.48776694735676684
Noc2l	Ptpn18	0.4877589157383507
Noc2l	Smc3	0.4877587129618904
Id2	Zfp110	0.48775196093490414
Klf2	Arglu1	0.4877437772193536
Nfatc3	Mtfr1l	0.48772634409428706
Rbm22	Gtf2h5	0.4877011058735221
Thoc2	Riok3	0.48769555362090283
H2afy	0610030E20Rik	0.4876509585270308
Tbx21	Mrps17	0.48764575503445806
Ikzf3	Itgb7	0.4876029767476606
Cers2	Blmh	0.48759139566081305
Ugp2	Ndfip2	0.4875848204004423
Noc2l	Ccdc174	0.4875699886075047
Sp100	Trip11	0.48755151365216476
P4hb	Pepd	0.4875092189181562
Chd2	Zfp326	0.487503781332449
Noc2l	Pja1	0.48749908512148626
Sema4a	Gpbp1	0.4874891809421962
Ilf2	Gpcpd1	0.4874762508819519
Tagln2	Gbp9	0.4874630841725812
Rab18	Dctn3	0.4874494553934846
Zfp207	Araf	0.48742482134704335
Rab14	Imp4	0.48741858889631334
Bhlhe40	Cct8	0.48741522422147654
Nelfb	H2afv	0.48739692567874476
Irf1	Atad2	0.48738941602184377
Exosc3	Cwc27	0.4873858924949793
Nucb1	Tmco1	0.48736599039339823
Smc3	Samd3	0.487347724233831
Tagln2	Lias	0.48734479953296705
Hif1a	Capzb	0.48732968281676103
Nelfb	Ankhd1	0.4873138025004664
Nr3c1	Sla2	0.4873130215272399
Ugp2	Me2	0.4873013343722751
Mctp2	Klhl28	0.4872691371251269
Sf3b1	Pnisr	0.48726109461845124
Elf1	Sart3	0.48723329054594783
Ubxn1	Setx	0.4872284840238007
Rab18	Zfp110	0.48721221745836274
Klf2	Vezf1	0.4871699679222568
Fubp1	Slc25a1	0.4871065133110525
Ctcf	Gspt1	0.48709425434816944
Psmc2	Ensa	0.487084028527314
Yeats4	Dhx16	0.48707152273331866
Smarca4	Psmb4	0.4870563047846367
Tagln2	N4bp2l2	0.48705456592323654
Psmc2	Banf1	0.48705123652936744
Zfp664	Safb	0.4870433720606009
Psma6	Zfp655	0.48704159241219236
Rfc2	Zap70	0.4870297009589263
Zeb1	C1qbp	0.48700922182410633
Xbp1	Calm2	0.4870088449131614
Irf2	Taf7	0.48700870414131486
Hnrnpc	Egln2	0.4869907350953748
Tia1	Lgals1	0.48698578086438066
Zfp664	G3bp2	0.4869631066069997
Hp1bp3	Irgm1	0.4869329026013433
Exosc3	Rbbp6	0.4869295504523163
Ssrp1	Rsl1d1	0.48690742435031
Suclg1	Rbm22	0.48690167383948163
Noc2l	Pum3	0.4869013844886259
Las1l	Atad2	0.4868814361469235
Foxn3	Rest	0.4867981001430673
Hif1a	Def6	0.48677146000740135
Hspa5	Arhgap18	0.4867692517751264
Rest	Tecpr1	0.4867440866973748
Rbms1	Emc3	0.48674093672697916
Smc3	Uchl5	0.4867226356571444
Nucb1	Atp6v0d1	0.4866940274830295
Ctcf	Ppil4	0.48668636484628824
Psmc2	Clns1a	0.48668076504820235
Zfp148	Phf6	0.486666230399461
Psma6	Snapin	0.4866398235875958
Parp1	Actr2	0.4866316355488463
Nr3c1	Ttc39b	0.4866257416622661
Rnf114	Htatsf1	0.48661648580118405
Foxn3	Dennd1c	0.48658017162269124
Ctcf	Ttf1	0.4865730525512404
Sp100	Gnl2	0.4865691418722329
Bptf	Psmd1	0.48654171697478055
Irf7	Npc2	0.48653355509025625
Zeb1	Larp7	0.48651261452996264
Topors	Shprh	0.48649426202020185
Supt20	Sptssa	0.48645152278909976
Smarcc2	Crot	0.4864359692410272
Stat4	4833420G17Rik	0.48641246365981117
Klf6	Il16	0.4863826268124658
Trim21	Fubp1	0.4863668402709229
Zfp326	Derl2	0.4863556263536639
Nrf1	Gcc2	0.4863525316927035
Akr1a1	Gpr171	0.48629162933237813
Hspa5	Pcmt1	0.4862670643208808
Nr3c1	Chordc1	0.48625599014295967
Klf3	Zfp110	0.4862136491285688
Rab2a	Atp6v1d	0.4862113254209945
Ikzf3	Nucb1	0.4861772664279397
Rest	S1pr4	0.4861701327298624
Ncald	Git2	0.48610895427268636
Zfp445	Derl1	0.48608909750409834
Zfp326	Arglu1	0.4860880982136469
Ecsit	Mysm1	0.4860771233352985
Smarca4	Lrch3	0.4860650051523828
Las1l	Psma2	0.4860228826836188
Taf1	Nabp1	0.48593877413852465
Tsnax	Nubp1	0.48593652421882955
Smc3	Arfrp1	0.48592998623171785
Suclg1	Desi2	0.48590744710113626
Rab2a	Dubr	0.4858934230479384
Ssrp1	Tcrg-C2	0.48586120481495326
Foxn3	Abi1	0.48585625056616977
Foxn3	Pibf1	0.48584911223659044
Klf2	Eea1	0.48584409044178223
Ppp1r10	Brd2	0.4858367715542168
Smc3	Vps29	0.48583061252346715
Elf1	Lgals1	0.4857779956228652
Zc3h7a	Tmem30a	0.4857614936293931
Id2	Tmem123	0.4857541073092098
Tbx21	Mlx	0.48573861335593616
Sp100	5830428M24Rik	0.4857354786901219
Tsc22d4	Fam96a	0.4857159078293504
Zkscan3	Dusp6	0.48568853524744143
Cnot4	Cd6	0.4856879638403772
2810403A07Rik	C1qbp	0.4856722014437425
Mctp2	Ptpre	0.48565672666978893
Hp1bp3	Ncl	0.48562721819748716
Ssrp1	Pomp	0.4856176286157987
Taf7	Riok3	0.48560815082286335
Elf1	Ifit1	0.4855839842390741
Ikzf3	Eea1	0.4855839761370508
Psma6	Uhrf2	0.4855792568899183
Klf2	Sub1	0.4855743299167795
Id2	Pdia3	0.48556688234287326
Hcfc1	Nedd9	0.48554701806116696
Hcfc1	Pxk	0.485535911683029
Bdp1	Adipor1	0.48553111216252653
Pqbp1	Smim12	0.4855270875255599
Zbtb1	Mturn	0.48551351903253953
Akr1a1	Txnrd1	0.4855069546808586
Ccnt2	Gorasp2	0.48544460682745266
2810403A07Rik	Klrk1	0.4854443551220244
Sp100	Cfap97	0.4854254447297291
Ctcf	Igtp	0.4854233581879708
Tbx21	Fyb	0.4853979046148875
Zkscan3	Rdx	0.48539665469906534
Rest	Angel2	0.4853815900027758
Bptf	Fam105a	0.4853725504974442
Thoc2	Mbnl1	0.48536689677940276
Rnf114	Mff	0.4853571139929606
P4hb	Ddx52	0.48535291962011673
Nfatc3	Snx1	0.4853090704794837
Klf3	Vrk1	0.4853086344434626
Zbtb38	Nol8	0.4852749001788707
Arid5b	Fkbp4	0.4852555836738122
Bptf	Fus	0.4852534048467151
Smarcc2	Rexo5	0.48521249937296657
Stat3	Ndufb11	0.4851900391150988
Klf2	Ensa	0.48516118238412154
Zfx	Herpud1	0.4851597024756087
Noc2l	Smc1a	0.4851589747461793
Zbtb1	Zcchc6	0.48515350425091885
Bdp1	Cast	0.48511388368753505
Psma6	Fundc2	0.4850916378737348
Hspa5	Prps1l3	0.48508939240315363
Sp100	Fnta	0.48507504089876075
Stat3	Anp32e	0.4850651334713535
Hcfc1	Zfp329	0.4850425623186061
Yeats4	Katna1	0.4850273399195808
Kdm5a	Zfp638	0.4850206871431623
Mef2a	Vmp1	0.48501002236596163
Klf3	Cep70	0.4850006842822097
Nfatc3	Synj2bp	0.4849802488944934
Smarca4	Mbp	0.4849709079613288
Id2	Atp6v1e1	0.48495845547623034
Zfp110	Atp6v1c1	0.4849379027009747
Nmi	Nck1	0.4849278889025095
Tia1	Smim15	0.4849094086210674
Rela	Rac2	0.4849077870223451
2810403A07Rik	Xrn1	0.4849028273880798
Fli1	Hnrnpu	0.4848791679179611
Taf7	Dnajc3	0.4848750333626978
Smarcc1	Phip	0.4848646047101261
Taf7	Ncapd3	0.48484214964353195
Tsnax	Dnaja1	0.48483134295074487
Rora	Smc3	0.48481311071154365
Pole3	Rpa1	0.4847681069891608
Smarca4	Eif2ak1	0.48476309625221525
Srp9	Myo1f	0.48474226541961685
Klf3	Thumpd3	0.4847272271934852
Rest	Ak2	0.48472155984998677
Fubp1	Safb	0.48470664400450647
Ccnt2	Nifk	0.4846904212300005
Sp100	Nr3c1	0.4846257855500862
Id2	Glmp	0.4845807387026493
Zmat2	Ccl4	0.48455741812954944
Ecsit	Akap13	0.48452588185695383
Mlx	Ddx50	0.4845071640687355
Foxn3	Armc1	0.48447997698121736
Zfp110	Cytip	0.4844528181926574
Fubp1	Luc7l3	0.48442010917466594
Klf3	Exosc2	0.4844077472008146
Zfp207	Rabgap1l	0.4843790591160715
Psma6	Psmd11	0.4843657473555264
2810403A07Rik	Ogt	0.48436336691844334
Nelfb	Cd48	0.48435108290672757
Kdm4c	Tmbim6	0.48433197488085417
Psma6	Arhgef6	0.48432821051805197
Id2	Sf3b6	0.48432551027165294
Lcor	Fth1	0.48430156829126997
Ezr	Kif13b	0.48428418421032904
Irf1	Commd7	0.4842603184812652
Lrrfip1	Ifi27l2a	0.4842484781635762
Hp1bp3	Trim12a	0.48418799282254793
Tia1	Fnbp4	0.48416301164636627
Hp1bp3	Stard3nl	0.4841398546921896
Nmi	Degs1	0.4841376251608287
Vps4b	Ints13	0.48408829037935663
Zfp326	Erich1	0.4840843891579123
Rnf114	Sash3	0.48408366798181507
Rab2a	Terf2ip	0.4840784147325596
Rnf114	Fkbp3	0.48406482910178855
Irf1	Madd	0.48405028193749167
Hnrnph3	Ctxn1	0.4840275532460114
Klf6	Pmm2	0.48402600285625724
Rora	Zcchc6	0.4840112373327007
Psmc2	Rock1	0.4840091846318241
Irf7	Taldo1	0.48397521606997407
Xbp1	Dgka	0.48396015564067485
Zc3h7a	Tln1	0.4839523902847448
Nfatc3	Phb2	0.48394539484680277
Tia1	Zcchc11	0.48391308702724944
Chd2	Skiv2l2	0.48388041929476155
Cnot4	Mapre1	0.4838772272187433
Nucb1	Psmd7	0.48387255545973623
Elk4	Ndufb7	0.48387124940199466
Akr1a1	Bclaf1	0.4838690976965973
Smarca4	Hyi	0.48385468224199946
Zfp830	Gpx1	0.48385159937930655
Git2	Pip4k2a	0.48380904260503743
Taf1	Tmem131l	0.4837912971026959
Supt20	Nrd1	0.48378505373253944
Id2	D8Ertd738e	0.48376677590387807
Exosc3	Eif3k	0.48376045961216535
Rbbp5	Cct5	0.4837588545485339
Zfp830	Ighm	0.4837333548060682
Smarca4	mt-Nd1	0.48373286112608754
Tsc22d4	Tmem123	0.4837298452065331
Rest	Trbc2	0.48372704069183803
Zfp655	Gemin7	0.4837139876235848
Tcf7	Psmc1	0.48371241446417135
Rab14	B230219D22Rik	0.48369707644251614
Rfc2	Shprh	0.483679954146973
Nr3c1	Hsp90ab1	0.48366160728134644
Bptf	Taf7	0.4836608047493233
Tsc22d4	Smc3	0.4836001094863
Zfp207	Rfc1	0.48359979148089227
Psmc2	Selenok	0.4835936098580433
Vezf1	Fam76b	0.4835736831018322
Zfp207	Kat6a	0.48354159930617363
Rbms1	Cd47	0.4835283856247211
Foxn3	Eif5	0.4835265784103964
Noc2l	Lcor	0.4835151578379532
Hif1a	Herc2	0.4835119563462175
Hspa5	Atp1b3	0.48349131106269516
Smarcc2	Sp3	0.4834737790964626
Sema4a	Reep5	0.48346284809557427
Irf2	Chmp6	0.4833999407493743
Tsnax	Supt16	0.4833877372336908
Sf3b1	Cdkn2d	0.4833779789737776
Id2	Msn	0.48336976922169694
Setbp1	Shisa5	0.4833119751398665
Snrnp70	Tecpr1	0.4833080036228932
Cers2	Ndufb7	0.48330263666624174
Vps4b	Tcrg-C2	0.48329979850081595
Hnrnpc	Paip2	0.48326253525265755
Hnrnpc	Tspo	0.48321993915505446
Bhlhe40	Lrba	0.48319661121606966
Rab2a	Akap9	0.4831439938162744
Sf3b1	Dnmt1	0.4831362836931875
Rnf114	Dnttip2	0.48312604807403203
Rab14	Bcap31	0.4831205491764731
Zfp110	Strap	0.48311663025481
Ezh2	Rrm2b	0.4831067154036377
Nelfb	Ubr5	0.48310318434877436
Rnf114	Mbp	0.48309250028003137
Stat4	Pde4b	0.4830892459443798
Vezf1	4921524J17Rik	0.4830802274409966
Rab18	Rhog	0.483075841897123
Sp3	Sept7	0.4829772881468283
Pum3	Nucks1	0.4829383566837318
Hspa5	Ccm2	0.48290779358495406
Creb1	Sh2d2a	0.4828956995735246
Zmat2	Lck	0.4828898688563157
Hcfc1	Rbm17	0.48287508870700413
Rbms1	Zfp24	0.48286467657224263
Nmi	Arhgap25	0.4828520536665761
Zfp207	Avl9	0.48285035580984437
Irf1	Srrt	0.4828466232391088
Irf3	Cfdp1	0.48284430774713855
Noc2l	Fastk	0.4828413248861954
Cnot4	Irf3	0.4828372219910937
Zfp707	Rnf114	0.4828370060054855
Sp100	Tmem30a	0.4827586304742637
Klf3	Ppp4r3a	0.4827573614184377
Zcchc17	Ptpn1	0.48270406523612563
Hnrnpc	Eif5	0.4826990019896446
Ctcf	Card11	0.48269456897178464
Hspa5	Vim	0.482679507946795
Irf1	Itsn2	0.4826510520041133
Smarca4	Atxn10	0.4825795856402402
Thoc2	Tprgl	0.4825260213867284
Zfp329	Psmb9	0.48252394027661305
Smarcc2	Ifi27	0.48250721421244924
Nelfb	Psma1	0.48249360468789504
Nrf1	Prdx5	0.48247738342112184
Lef1	Dap	0.4824640394451279
Foxn3	Fryl	0.4824569306094105
Rnf114	Fgfr1op2	0.48244960002539244
Kdm5a	Ldha	0.48241549925174393
Stat4	Gimap4	0.48241509357117546
Zcchc17	Kif5b	0.4823747152191607
Ikzf3	Mvb12a	0.48234982072259214
Las1l	Ppp4r3b	0.48232802076313663
Kdm5a	Clcn4	0.4823146768235661
Ikzf1	Adam10	0.4822451220181163
Zc3h7a	Hint1	0.4822406822716218
Rab14	Srrt	0.48223445237607976
Ubxn1	Lrp10	0.482211871494209
Ikzf1	Mrpl40	0.48220466293759456
Eef1d	Ecd	0.48218204737392034
Ecsit	Ints13	0.48218107914937397
Elk4	Diaph1	0.48216901899220027
Zeb1	Psmd4	0.48216134128782423
Stat3	Atp6v0d1	0.4821488794047333
Foxn3	Mphosph8	0.48211618566321895
Tsn	Luc7l3	0.4820669901199835
Nr3c1	Tbc1d10c	0.4820264763436098
Zcchc17	Akap8l	0.4820131494912757
Hltf	Prpf39	0.4820004858185695
Smarcc2	Lax1	0.48198868167601255
Ncald	Exosc3	0.48192318938549505
Hltf	Uqcrc2	0.4819211062925773
Xbp1	Rnf114	0.4818995982281888
Rbm22	Ctsd	0.4818963769923868
Nfatc3	Limd2	0.4818908015822414
Tcf7	Shoc2	0.4818892430951312
Vps4b	Nae1	0.4818824600212674
Tbx21	Hmox2	0.4818634931596342
Med30	Eif3h	0.48184745594868844
Psma6	Sytl2	0.48184429704380505
Zc3h7a	Wbp1	0.48183923904343173
Tcf7	Ubr5	0.4818343150342178
Tsnax	Bscl2	0.481825887181829
Nelfb	Zmynd8	0.48181072371566297
Bhlhe40	Hnrnpu	0.48179822050397453
Klf2	Sptbn1	0.4817794614539341
Bptf	Ctr9	0.48176067731785244
Akr1a1	Cyb5r3	0.48174939113685533
Noc2l	Faim	0.48174854610945234
Ugp2	Laptm5	0.4817277000702889
Bclaf1	Rps5	0.48170922450087733
Rbm22	Smg6	0.4817050075498197
Foxn3	Snx17	0.4816978857627135
Rbbp5	Usp47	0.4816862504764873
Psmd12	Atp6v0e	0.4816586831325055
Ash2l	Git2	0.48164873070543723
Smarca4	Oxr1	0.4816214191601214
Bdp1	Stx8	0.4816204224324684
Zfp664	Mettl26	0.48160810594781456
Nrf1	Ostm1	0.481577812976743
2310011J03Rik	Mtg2	0.481577594033764
Hif1a	Idnk	0.4815629989884455
Zc3h7a	Vgll4	0.4815588059315991
Ccnt2	Eif2b4	0.4815509890470954
Prdx5	Phf6	0.4815501968898415
Smap2	Ralgapa2	0.48154165398221094
H2afy	Map3k2	0.48152162423507694
Psma6	Nsrp1	0.48146643101412734
Klf2	Itgb7	0.4814565561897546
Vps4b	Gusb	0.48141751455386333
Creb1	Ifi208	0.4813927550308791
Suclg1	AC126549.2	0.4813884433810031
2810403A07Rik	C1d	0.48137488333855555
Prdx5	Samm50	0.48135360332498883
Tbx21	Terf1	0.48134801643916925
Zfp445	Rcsd1	0.4813162007258272
Klf3	Ifi214	0.4813134084479434
Zc3h7a	Hells	0.4813034485425121
Rbm22	Phb2	0.4813022615836561
Tbx21	Selplg	0.48128811683940886
Srp9	Tmem60	0.4812826650666996
Rbbp5	Ndufb8	0.4812791706832421
H2afy	Kxd1	0.48124913752402215
Rbms1	Smdt1	0.48124162494582734
Stat4	Cyld	0.4812391033989415
Hcfc1	Sub1	0.48123359791841064
Klf3	Pum1	0.4812158403909747
Bdp1	Stt3a	0.48121223280141906
Nr4a2	Plac8	0.4811884018324634
